imb_id;imb_longitude;imb_latitude;imb_code;imb_code_insee;imb_nbr_logloc;imb_source;imb_type;addr_code;imb_num;addr_numero;addr_rep;addr_nom_voie;addr_nom_ld;addr_code_insee;addr_nom_commune;addr_id_fantoir;addr_source
4462471;637776.2429842977;5650243.718738673;IMB/38185/C/0017;38185;21;fo;imm;38185_0210_00042;royal;42;;Avenue Albert 1er de Belgique;NA;38185;Grenoble;38185_0210;ban
4462632;637746.5976710902;5650246.426203658;IMB/38185/C/0018;38185;20;fo;imm;38185_0210_00044;royal;44;;Avenue Albert 1er de Belgique;NA;38185;Grenoble;38185_0210;ban
4564832;637792.9061668924;5650235.89807019;IMB/38185/C/0016;38185;25;fo;imm;38185_0210_00040;;40;;Avenue Albert 1er de Belgique;NA;38185;Grenoble;38185_0210;ban
5335659;638300.9987905635;5650252.262242866;IMB/38185/C/05J3;38185;37;fo;imm;38185_0210_00002;;2;;Avenue Albert 1er de Belgique;NA;38185;Grenoble;38185_0210;ban
5748956;637801.479749217;5650171.527759329;IMB/38185/C/0012;38185;21;fo;imm;38185_0210_00033;;33;;Avenue Albert 1er de Belgique;NA;38185;Grenoble;38185_0210;ban
5851657;638020.0010940892;5650177.702497695;IMB/38185/C/02XK;38185;3;fo;imm;38185_0210_00017;;17;;Avenue Albert 1er de Belgique;NA;38185;Grenoble;38185_0210;ban
6117024;638176.010385569;5650198.237820942;ID-38185000002T;38185;12;fo;imm;38185_0210_00009;;9;;Avenue Albert 1er de Belgique;NA;38185;Grenoble;38185_0210;ban
6208958;638228.7255306805;5650252.553950214;IMB/38185/C/000U;38185;25;fo;imm;38185_0210_00006;;6;;Avenue Albert 1er de Belgique;NA;38185;Grenoble;38185_0210;ban
6681525;638271.2271658003;5650252.13007402;IMB/38185/C/05J5;38185;17;fo;imm;38185_0210_00004;;4;;Avenue Albert 1er de Belgique;NA;38185;Grenoble;38185_0210;ban
7647145;638102.2715630286;5650245.236203656;IMB/38185/C/000X;38185;33;fo;imm;38185_0210_00014;;14;;Avenue Albert 1er de Belgique;NA;38185;Grenoble;38185_0210;ban
7699776;637998.6985991175;5650242.61466653;IMB/38185/C/000Y;38185;18;fo;imm;38185_0210_00020;;20;;Avenue Albert 1er de Belgique;NA;38185;Grenoble;38185_0210;ban
8214972;637783.5133503608;5650182.26784105;IMB/38185/C/0013;38185;22;fo;imm;38185_0210_00035;;35;;Avenue Albert 1er de Belgique;NA;38185;Grenoble;38185_0210;ban
8264116;638311.3356734746;5650196.35303697;IMB/38185/C/05J2;38185;17;fo;imm;38185_0210_00001;;1;;Avenue Albert 1er de Belgique;NA;38185;Grenoble;38185_0210;ban
9087984;637981.3201018191;5650168.003846811;IMB/38185/X/02P8;38185;53;fo;imm;38185_0210_00021;central plazza;21;;Avenue Albert 1er de Belgique;NA;38185;Grenoble;38185_0210;ban
4576154;635795.0806567398;5650628.529341721;ID-381850000013;38185;11;fo;imm;38185_0218_00002;;2;;Passage d'Alembert;NA;38185;Grenoble;38185_0218;ban
6620842;635749.7564474109;5650645.558882172;IMB/38185/C/03RQ;38185;14;fo;imm;38185_0218_00008;;8;;Passage d'Alembert;NA;38185;Grenoble;38185_0218;ban
96056;635716.9091294335;5651003.915798841;IMB/38185/C/04BT;38185;1;fo;pav;38185_0220_00050;;50;;Rue d'Alembert;NA;38185;Grenoble;38185_0220;ban
146984;635711.088215843;5650470.88820939;IMB/38185/S/04CH;38185;1;fo;pav;38185_0220_00087;;87;;Rue d'Alembert;NA;38185;Grenoble;38185_0220;ban
453242;635769.1147828238;5651131.08498902;IMB/38185/C/04BG;38185;11;fo;imm;38185_0220_00029;;29;;Rue d'Alembert;NA;38185;Grenoble;38185_0220;ban
524481;635703.9410351617;5650402.948243351;IMB/38185/S/04CM;38185;1;fo;pav;38185_0220_00093;;93;;Rue d'Alembert;NA;38185;Grenoble;38185_0220;ban
525212;635680.5760915418;5650486.424895832;IMB/38185/C/04CU;38185;10;fo;imm;38185_0220_00104;;104;;Rue d'Alembert;NA;38185;Grenoble;38185_0220;ban
658786;635690.4356684542;5650220.087408478;IMB/38185/S/04D3;38185;1;fo;pav;38185_0220_00115;;115;;Rue d'Alembert;NA;38185;Grenoble;38185_0220;ban
816353;635753.8757000838;5651470.212322619;IMB/38185/C/04BB;38185;21;fo;imm;38185_0220_00016;nouveau monde;16;;Rue d'Alembert;NA;38185;Grenoble;38185_0220;ban
816689;635725.8186500801;5650549.893951179;IMB/38185/C/02GV;38185;35;fo;imm;38185_0220_00079;;79;;Rue d'Alembert;NA;38185;Grenoble;38185_0220;ban
1171947;635703.9211095009;5650766.994364929;IMB/38185/C/04CD;38185;11;fo;imm;38185_0220_00078;;78;;Rue d'Alembert;NA;38185;Grenoble;38185_0220;ban
1345351;635720.2648699152;5650585.687265178;IMB/38185/S/04CC;38185;1;fo;pav;38185_0220_00077;;77;;Rue d'Alembert;NA;38185;Grenoble;38185_0220;ban
1838752;635759.6821759903;5651407.396741938;IMB/38185/C/04BD;38185;4;fo;imm;38185_0220_00022;;22;;Rue d'Alembert;NA;38185;Grenoble;38185_0220;ban
2096159;635713.0383677268;5650979.914975992;IMB/38185/S/04BV;38185;1;fo;pav;38185_0220_00054;;54;;Rue d'Alembert;NA;38185;Grenoble;38185_0220;ban
2253866;635719.7867074311;5650905.67225167;IMB/38185/C/04C0;38185;9;fo;imm;38185_0220_00064;;64;;Rue d'Alembert;NA;38185;Grenoble;38185_0220;ban
2357316;635731.4378838236;5651078.664192602;IMB/38185/C/04BR;38185;20;fo;imm;38185_0220_00046;;46;;Rue d'Alembert;NA;38185;Grenoble;38185_0220;ban
2611205;635711.0857532893;5650967.203680761;IMB/38185/S/04BW;38185;1;fo;pav;38185_0220_00056;;56;;Rue d'Alembert;NA;38185;Grenoble;38185_0220;ban
2611450;635711.7016765196;5650485.08208904;IMB/38185/C/04CG;38185;9;fo;imm;38185_0220_00085;;85;;Rue d'Alembert;NA;38185;Grenoble;38185_0220;ban
2660776;635729.5919902084;5651432.867897026;IMB/38185/C/04BC;38185;15;fo;imm;38185_0220_00020;;20;;Rue d'Alembert;NA;38185;Grenoble;38185_0220;ban
2714913;635722.5314824737;5650605.501912929;IMB/38185/C/04C8;38185;4;fo;imm;38185_0220_00073;;73;;Rue d'Alembert;NA;38185;Grenoble;38185_0220;ban
2784533;635721.8649528717;5650921.225118934;IMB/38185/C/04BZ;38185;6;fo;imm;38185_0220_00062;;62;;Rue d'Alembert;NA;38185;Grenoble;38185_0220;ban
3022311;635768.2317054288;5651540.71551603;IMB/38185/C/04B5;38185;2;fo;pav;38185_0220_00008;;8;;Rue d'Alembert;NA;38185;Grenoble;38185_0220;ban
3076290;635761.3823281801;5650983.514149973;IMB/38185/C/04BO;38185;7;fo;imm;38185_0220_00041;;41;;Rue d'Alembert;NA;38185;Grenoble;38185_0220;ban
3123449;635711.9202519928;5650423.9316441985;IMB/38185/C/04CK;38185;7;fo;imm;38185_0220_00091;;91;;Rue d'Alembert;NA;38185;Grenoble;38185_0220;ban
3124856;635745.2230842398;5651533.169115717;IMB/38185/X/03A4;38185;0;fo;pav;38185_0220_00010;1;10;;Rue d'Alembert;NA;38185;Grenoble;38185_0220;ban
3125383;635738.0301753884;5651530.627725067;IMB/38185/X/03A5;38185;0;fo;pav;38185_0220_00010;2;10;;Rue d'Alembert;NA;38185;Grenoble;38185_0220;ban
3125590;635769.333754397;5651533.547830173;IMB/38185/S/04B6;38185;2;fo;pav;38185_0220_00010;;10;;Rue d'Alembert;NA;38185;Grenoble;38185_0220;ban
3178699;635722.5899289864;5650938.261873518;IMB/38185/C/04BY;38185;9;fo;imm;38185_0220_00060;;60;;Rue d'Alembert;NA;38185;Grenoble;38185_0220;ban
3695313;635738.5376562742;5651145.202165918;IMB/38185/C/04BN;38185;6;fo;imm;38185_0220_00040;;40;;Rue d'Alembert;NA;38185;Grenoble;38185_0220;ban
3948633;635698.2112367555;5650865.362416959;IMB/38185/C/04C3;38185;1;fo;pav;38185_0220_00068;;68;;Rue d'Alembert;NA;38185;Grenoble;38185_0220;ban
4002441;635656.8476719953;5650594.104776265;IMB/38185/S/04CN;38185;1;fo;pav;38185_0220_00094;;94;;Rue d'Alembert;NA;38185;Grenoble;38185_0220;ban
4311962;635683.8964230955;5650497.665452973;IMB/38185/S/04CT;38185;3;fo;pav;38185_0220_00102;;102;;Rue d'Alembert;NA;38185;Grenoble;38185_0220;ban
4626590;635673.5218775882;5650354.479106286;IMB/38185/C/04D4;38185;6;fo;imm;38185_0220_00116;;116;;Rue d'Alembert;NA;38185;Grenoble;38185_0220;ban
4873968;635693.2465271282;5650616.713506068;IMB/38185/C/04CL;38185;10;fo;imm;38185_0220_00092;;92;;Rue d'Alembert;NA;38185;Grenoble;38185_0220;ban
5183787;635724.6195361348;5650952.39347273;IMB/38185/C/04BX;38185;8;fo;imm;38185_0220_00058;;58;;Rue d'Alembert;NA;38185;Grenoble;38185_0220;ban
5208030;635753.9872122447;5651009.440070808;IMB/38185/S/04D9;38185;1;fo;pav;38185_0220_00037;;37;;Rue d'Alembert;NA;38185;Grenoble;38185_0220;ban
5233050;635759.8887549908;5651014.871810577;IMB/38185/C/04BK;38185;5;fo;imm;38185_0220_00037;;37;;Rue d'Alembert;NA;38185;Grenoble;38185_0220;ban
5285681;635639.3739787737;5650252.154053139;IMB/38185/S/04D6;38185;1;fo;imm;38185_0220_00124;;124;;Rue d'Alembert;NA;38185;Grenoble;38185_0220;ban
5346021;635696.7946830918;5650302.296316515;IMB/38185/C/04CV;38185;8;fo;imm;38185_0220_00105;;105;;Rue d'Alembert;NA;38185;Grenoble;38185_0220;ban
5459926;635749.974763003;5650584.407330983;IMB/38185/C/04CA;38185;1;fo;pav;38185_0220_00075;;75;;Rue d'Alembert;NA;38185;Grenoble;38185_0220;ban
5492161;635702.7141521913;5650374.560768256;IMB/38185/C/04CP;38185;6;fo;imm;38185_0220_00097;;97;;Rue d'Alembert;NA;38185;Grenoble;38185_0220;ban
5541170;635804.020581159;5651549.116382493;IMB/38185/C/04B2;38185;25;fo;imm;38185_0220_00001;vercors panoramic;1;;Rue d'Alembert;NA;38185;Grenoble;38185_0220;ban
5697800;635736.4593286525;5651129.648910212;IMB/38185/C/04BP;38185;7;fo;imm;38185_0220_00042;;42;;Rue d'Alembert;NA;38185;Grenoble;38185_0220;ban
6058782;635769.7434834961;5651112.578184713;IMB/38185/C/04BH;38185;8;fo;imm;38185_0220_00031;;31;;Rue d'Alembert;NA;38185;Grenoble;38185_0220;ban
6414514;635697.897005673;5651454.139297072;IMB/38185/C/04D8;38185;15;fo;imm;38185_0220_00018_ter;;18;ter;Rue d'Alembert;NA;38185;Grenoble;38185_0220;ban
6469809;635808.2169991671;5651415.258559951;IMB/38185/C/04B8;38185;30;fo;imm;38185_0220_00013;le vercors;13;;Rue d'Alembert;NA;38185;Grenoble;38185_0220;ban
6622897;635692.6633716376;5650537.105850349;IMB/38185/C/04CS;38185;1;fo;pav;38185_0220_00100;;100;;Rue d'Alembert;NA;38185;Grenoble;38185_0220;ban
6725266;635772.2319012311;5651170.765560396;IMB/38185/C/04BE;38185;3;fo;pav;38185_0220_00025;;25;;Rue d'Alembert;NA;38185;Grenoble;38185_0220;ban
6828048;635682.0075373126;5650453.662570901;IMB/38185/C/04CY;38185;6;fo;imm;38185_0220_00108;;108;;Rue d'Alembert;NA;38185;Grenoble;38185_0220;ban
6878283;635713.5262364714;5650991.267983858;IMB/38185/S/04BU;38185;1;fo;pav;38185_0220_00052;;52;;Rue d'Alembert;NA;38185;Grenoble;38185_0220;ban
7750308;635769.9655183229;5651150.963877372;IMB/38185/C/04BF;38185;8;fo;imm;38185_0220_00027;;27;;Rue d'Alembert;NA;38185;Grenoble;38185_0220;ban
7955232;635710.7833344819;5650827.846269072;IMB/38185/S/04C9;38185;1;fo;pav;38185_0220_00074;;74;;Rue d'Alembert;NA;38185;Grenoble;38185_0220;ban
7972558;635756.5326085521;5651093.324575677;ID-381850000094;38185;14;fo;imm;38185_0220_00033;;33;;Rue d'Alembert;NA;38185;Grenoble;38185_0220;ban
8027268;635710.5517330974;5650458.11462142;IMB/38185/S/04CI;38185;1;fo;pav;38185_0220_00089;;89;;Rue d'Alembert;NA;38185;Grenoble;38185_0220;ban
8215853;635756.6792270549;5651502.804006058;IMB/38185/C/04B9;38185;16;fo;imm;38185_0220_00014;nouveau monde;14;;Rue d'Alembert;NA;38185;Grenoble;38185_0220;ban
8780131;635693.6777245656;5650262.605387792;IMB/38185/C/04CZ;38185;7;fo;imm;38185_0220_00111;;111;;Rue d'Alembert;NA;38185;Grenoble;38185_0220;ban
8986694;635656.925506916;5650562.811632865;IMB/38185/S/04CQ;38185;1;fo;pav;38185_0220_00098;;98;;Rue d'Alembert;NA;38185;Grenoble;38185_0220;ban
9088207;635808.3426661935;5651418.100379842;IMB/38185/C/04B7;38185;27;fo;imm;38185_0220_00011;le vercors;11;;Rue d'Alembert;NA;38185;Grenoble;38185_0220;ban
9143329;635693.8458039293;5650630.9081081925;IMB/38185/C/04CJ;38185;10;fo;imm;38185_0220_00090;;90;;Rue d'Alembert;NA;38185;Grenoble;38185_0220;ban
216573;635612.3126630656;5649553.721602902;IMB/38185/S/03XY;38185;1;fo;pav;38185_0240_00001_a;;1;a;Rue Alexandre Dumas;NA;38185;Grenoble;38185_0240;ban
1070946;635618.323064613;5649594.689799947;IMB/38185/S/03XK;38185;1;fo;pav;38185_0240_00004;;4;;Rue Alexandre Dumas;NA;38185;Grenoble;38185_0240;ban
1273356;635576.831330913;5649552.411181732;IMB/38185/C/03XJ;38185;9;fo;imm;38185_0240_00003;;3;;Rue Alexandre Dumas;NA;38185;Grenoble;38185_0240;ban
1788570;635516.8662563979;5649574.893146643;IMB/38185/S/03XO;38185;1;fo;pav;38185_0240_00009;;9;;Rue Alexandre Dumas;NA;38185;Grenoble;38185_0240;ban
2019239;635234.0379845083;5649655.325971446;IMB/38185/S/02BX;38185;1;fo;pav;38185_0240_00040;;40;;Rue Alexandre Dumas;NA;38185;Grenoble;38185_0240;ban
2044982;635235.02893856;5649645.318126012;IMB/38185/C/03YE;38185;0;fo;pav;38185_0240_00040;;40;;Rue Alexandre Dumas;NA;38185;Grenoble;38185_0240;ban
2095836;635626.3467695566;5649550.278798472;IMB/38185/S/03XH;38185;1;fo;pav;38185_0240_00001;;1;;Rue Alexandre Dumas;NA;38185;Grenoble;38185_0240;ban
2405479;635635.678112161;5649569.77663622;IMB/38185/S/03XI;38185;3;fo;imm;38185_0240_00002;;2;;Rue Alexandre Dumas;NA;38185;Grenoble;38185_0240;ban
2508222;635468.4212431163;5649635.2795023;IMB/38185/S/03Y5;38185;1;fo;pav;38185_0240_00024;;24;;Rue Alexandre Dumas;NA;38185;Grenoble;38185_0240;ban
2557912;635281.5085741187;5649671.762174712;IMB/38185/C/03YC;38185;19;fo;imm;38185_0240_00038;;38;;Rue Alexandre Dumas;NA;38185;Grenoble;38185_0240;ban
2663194;635558.6260419408;5649557.448794777;IMB/38185/C/03XL;38185;11;fo;imm;38185_0240_00005;;5;;Rue Alexandre Dumas;NA;38185;Grenoble;38185_0240;ban
2713960;635514.4437082169;5649617.660036389;IMB/38185/S/03Y1;38185;2;fo;pav;38185_0240_00020;;20;;Rue Alexandre Dumas;NA;38185;Grenoble;38185_0240;ban
2817705;635473.4879633604;5649588.138938177;IMB/38185/S/03XT;38185;1;fo;pav;38185_0240_00015;;15;;Rue Alexandre Dumas;NA;38185;Grenoble;38185_0240;ban
4431393;635625.3401506514;5649592.968387618;IMB/38185/S/03Y9;38185;1;fo;pav;38185_0240_00002_bis;;2;bis;Rue Alexandre Dumas;NA;38185;Grenoble;38185_0240;ban
4772332;635597.4120131626;5649602.708970286;IMB/38185/S/03XP;38185;1;fo;pav;38185_0240_00010;;10;;Rue Alexandre Dumas;NA;38185;Grenoble;38185_0240;ban
5183121;635603.8938972749;5649555.505507029;IMB/38185/S/03XZ;38185;1;fo;pav;38185_0240_00001_b;;1;b;Rue Alexandre Dumas;NA;38185;Grenoble;38185_0240;ban
5284195;635310.020415573;5649609.38777557;IMB/38185/C/01NL;38185;35;fo;imm;38185_0240_00029;;29;;Rue Alexandre Dumas;NA;38185;Grenoble;38185_0240;ban
5911505;635422.6677715444;5649604.372459196;ID-381850000014;38185;15;fo;imm;38185_0240_00021;;21;;Rue Alexandre Dumas;NA;38185;Grenoble;38185_0240;ban
6005559;635400.2429745733;5649598.400400816;IMB/38185/C/03Y4;38185;2;fo;imm;38185_0240_00023;;23;;Rue Alexandre Dumas;NA;38185;Grenoble;38185_0240;ban
6366544;635504.894024347;5649626.596731071;IMB/38185/S/03YH;38185;1;fo;pav;38185_0240_00020_bis;;20;bis;Rue Alexandre Dumas;NA;38185;Grenoble;38185_0240;ban
6788932;635451.5065671117;5649637.426918808;IMB/38185/S/03Y7;38185;1;fo;pav;38185_0240_00026;;26;;Rue Alexandre Dumas;NA;38185;Grenoble;38185_0240;ban
7032762;635214.7785843158;5649668.950156153;IMB/38185/S/01NO;38185;1;fo;pav;38185_0240_00042;;42;;Rue Alexandre Dumas;NA;38185;Grenoble;38185_0240;ban
7802411;635190.6725493236;5649668.555784132;IMB/38185/C/03YG;38185;15;fo;imm;38185_0240_00044;arcadie;44;;Rue Alexandre Dumas;NA;38185;Grenoble;38185_0240;ban
8368883;635192.9090021742;5649621.54106771;IMB/38185/S/03YD;38185;1;fo;pav;38185_0240_00039;;39;;Rue Alexandre Dumas;NA;38185;Grenoble;38185_0240;ban
8945685;635544.7020071764;5649596.442964932;IMB/38185/C/03XU;38185;10;fo;imm;38185_0240_00016;;16;;Rue Alexandre Dumas;NA;38185;Grenoble;38185_0240;ban
8987091;635451.5528002728;5649572.0199784795;IMB/38185/S/03XV;38185;1;fo;pav;38185_0240_00017;;17;;Rue Alexandre Dumas;NA;38185;Grenoble;38185_0240;ban
2055564;637228.6575336755;5651649.735300689;IMB/38185/C/001C;38185;20;fo;imm;38185_0260_00006;;6;;Rue Alexandre 1er de Yougoslavie;NA;38185;Grenoble;38185_0260;ban
3562491;637258.8606871413;5651659.803873739;IMB/38185/C/001B;38185;8;fo;imm;38185_0260_00004;;4;;Rue Alexandre 1er de Yougoslavie;NA;38185;Grenoble;38185_0260;ban
8574796;637293.2988299953;5651669.697203008;IMB/38185/C/001A;38185;30;fo;imm;38185_0260_00002;;2;;Rue Alexandre 1er de Yougoslavie;NA;38185;Grenoble;38185_0260;ban
611477;637260.5622612637;5647512.04072896;IMB/38185/C/02J2;38185;13;fo;imm;38185_0270_00028;groupe 1149;28;;Rue Alfred de Musset;NA;38185;Grenoble;38185_0270;ban
2146352;637338.2235053458;5647505.837157945;IMB/38185/C/02J1;38185;20;fo;imm;38185_0270_00022;;22;;Rue Alfred de Musset;NA;38185;Grenoble;38185_0270;ban
2197966;637417.856425951;5647446.948050466;IMB/38185/C/02IZ;38185;74;fo;imm;38185_0270_00009;;9;;Rue Alfred de Musset;NA;38185;Grenoble;38185_0270;ban
8472714;637493.1759110643;5647452.218090212;IMB/38185/C/02IY;38185;74;fo;imm;38185_0270_00005;;5;;Rue Alfred de Musset;NA;38185;Grenoble;38185_0270;ban
241649;636690.2818466414;5647231.070971448;IMB/38185/X/03PL;38185;5;fo;imm;38185_0280_00067_j;j;67;j;Rue Alfred de Vigny;NA;38185;Grenoble;38185_0280;ban
766281;636736.7866759623;5647159.409800408;IMB/38185/X/02T3;38185;33;fo;imm;38185_0280_00067_d;d little wood;67;d;Rue Alfred de Vigny;NA;38185;Grenoble;38185_0280;ban
1123505;636657.8035389689;5647266.587599948;IMB/38185/S/01NS;38185;1;fo;pav;38185_0280_00094;;94;;Rue Alfred de Vigny;NA;38185;Grenoble;38185_0280;ban
1582686;637330.3697378183;5648147.333548346;IMB/38185/S/01N9;38185;6;fo;imm;38185_0280_00006;le clos d or;6;;Rue Alfred de Vigny;NA;38185;Grenoble;38185_0280;ban
1842823;637022.5736791125;5647611.901094318;IMB/38185/C/01NW;38185;8;fo;imm;38185_0280_00049_bis;;49;bis;Rue Alfred de Vigny;NA;38185;Grenoble;38185_0280;ban
2198602;637265.7238975754;5648060.563651644;IMB/38185/C/01NA;38185;7;fo;imm;38185_0280_00008;;8;;Rue Alfred de Vigny;NA;38185;Grenoble;38185_0280;ban
2536380;636724.8239273647;5647111.589993793;IMB/38185/X/02QW;38185;6;fo;imm;38185_0280_00067_e;little wood - e;67;e;Rue Alfred de Vigny;NA;38185;Grenoble;38185_0280;ban
2610121;636638.5634274646;5647247.523745669;IMB/38185/S/01NT;38185;1;fo;pav;38185_0280_00096;;96;;Rue Alfred de Vigny;NA;38185;Grenoble;38185_0280;ban
3124028;637048.2152482446;5647615.053495562;IMB/38185/C/01NG;38185;15;fo;imm;38185_0280_00049;;49;;Rue Alfred de Vigny;NA;38185;Grenoble;38185_0280;ban
3592499;637188.202968174;5648004.212788082;IMB/38185/C/01NI;38185;16;fo;imm;38185_0280_00050;;50;;Rue Alfred de Vigny;NA;38185;Grenoble;38185_0280;ban
3839248;636709.6967212128;5647254.395877624;IMB/38185/X/03PM;38185;3;fo;imm;38185_0280_00067_k;k;67;k;Rue Alfred de Vigny;NA;38185;Grenoble;38185_0280;ban
3849954;636731.9023105166;5647210.785171817;IMB/38185/X/02T1;38185;5;fo;imm;38185_0280_00067_b;b little wood;67;b;Rue Alfred de Vigny;NA;38185;Grenoble;38185_0280;ban
4159428;636701.8778356424;5647138.171268857;IMB/38185/X/02R0;38185;3;fo;imm;38185_0280_00067_f;f;67;f;Rue Alfred de Vigny;NA;38185;Grenoble;38185_0280;ban
4576047;636904.4026650662;5647534.226517584;ID-3818500000CC;38185;11;fo;imm;38185_0280_00045;;45;;Rue Alfred de Vigny;NA;38185;Grenoble;38185_0280;ban
4620329;637085.2935916706;5647620.555328782;IMB/38185/C/01NV;38185;7;fo;imm;38185_0280_00047_bis;;47;bis;Rue Alfred de Vigny;NA;38185;Grenoble;38185_0280;ban
4782005;636904.4026650662;5647534.226517584;ID-3818500000DP;38185;9;fo;imm;38185_0280_00043;;43;;Rue Alfred de Vigny;NA;38185;Grenoble;38185_0280;ban
4924073;637448.9778650402;5648170.636648934;IMB/38185/X/02OS;38185;41;fo;imm;38185_0280_00019;le bel canto;19;;Rue Alfred de Vigny;NA;38185;Grenoble;38185_0280;ban
5586735;636663.3632079097;5647198.119750973;IMB/38185/X/03PK;38185;3;fo;imm;38185_0280_00067_h;i;67;h;Rue Alfred de Vigny;NA;38185;Grenoble;38185_0280;ban
6281673;636781.6242086138;5647411.91769665;IMB/38185/X/03IT;38185;1;fo;pav;38185_0280_00082;;82;;Rue Alfred de Vigny;NA;38185;Grenoble;38185_0280;ban
7544802;637112.2740711928;5647622.238726547;IMB/38185/C/01NF;38185;8;fo;imm;38185_0280_00047;;47;;Rue Alfred de Vigny;NA;38185;Grenoble;38185_0280;ban
8472386;636760.8562393518;5647390.075963935;IMB/38185/C/01NO;38185;1;fo;pav;38185_0280_00084;;84;;Rue Alfred de Vigny;NA;38185;Grenoble;38185_0280;ban
1273777;636653.3568962928;5648450.99528222;IMB/38185/C/0767;38185;10;fo;imm;38185_0290_00002;;2;;Rue Alfred Fredet;NA;38185;Grenoble;38185_0290;ban
3587766;636639.2625019593;5648353.508171525;IMB/38185/C/076F;38185;10;fo;imm;38185_0290_00010;;10;;Rue Alfred Fredet;NA;38185;Grenoble;38185_0290;ban
7750024;636674.7391687584;5648354.814113423;IMB/38185/C/0768;38185;10;fo;imm;38185_0290_00003;;3;;Rue Alfred Fredet;NA;38185;Grenoble;38185_0290;ban
8263987;636643.2463619885;5648380.3428107565;IMB/38185/C/076D;38185;10;fo;imm;38185_0290_00008;;8;;Rue Alfred Fredet;NA;38185;Grenoble;38185_0290;ban
9138982;636749.4021779768;5648344.47977056;IMB/38185/C/076E;38185;10;fo;imm;38185_0290_00009;;9;;Rue Alfred Fredet;NA;38185;Grenoble;38185_0290;ban
44356;637310.3776378719;5648539.167649777;IMB/38185/S/01W1;38185;1;fo;pav;38185_0300_00063;;63;;Rue des Alliés;NA;38185;Grenoble;38185_0300;ban
350744;637044.7524706819;5648655.8589454135;IMB/38185/X/02N8;38185;3;fo;imm;38185_0300_00085;;85;;Rue des Alliés;NA;38185;Grenoble;38185_0300;ban
713791;636564.743920748;5648895.55999027;IMB/38185/C/07AN;38185;1;fo;pav;38185_0300_00114;;114;;Rue des Alliés;NA;38185;Grenoble;38185_0300;ban
762416;637081.4664605686;5648785.073715996;IMB/38185/S/07A6;38185;0;fo;pav;38185_0300_00074;;74;;Rue des Alliés;NA;38185;Grenoble;38185_0300;ban
814722;637358.8437143763;5648512.891528352;IMB/38185/S/01VV;38185;1;fo;pav;38185_0300_00057;;57;;Rue des Alliés;NA;38185;Grenoble;38185_0300;ban
864851;637349.6667116819;5648563.058175248;IMB/38185/S/01VY;38185;1;fo;pav;38185_0300_00060;;60;;Rue des Alliés;NA;38185;Grenoble;38185_0300;ban
1124466;636550.4253595258;5648891.914769409;IMB/38185/C/07B0;38185;2;fo;imm;38185_0300_00114_bis;;114;bis;Rue des Alliés;NA;38185;Grenoble;38185_0300;ban
1274165;637857.0954263986;5648171.434583645;IMB/38185/S/02J7;38185;2;fo;imm;38185_0300_00003;;3;;Rue des Alliés;NA;38185;Grenoble;38185_0300;ban
1275062;636777.9172242088;5648810.997152593;IMB/38185/C/01SH;38185;1;fo;imm;38185_0300_00108;;108;;Rue des Alliés;NA;38185;Grenoble;38185_0300;ban
1327270;637448.4421615814;5648520.399615013;IMB/38185/C/07A1;38185;4;fo;imm;38185_0300_00052;;52;;Rue des Alliés;NA;38185;Grenoble;38185_0300;ban
1376683;637378.9427429825;5648551.843639878;IMB/38185/C/01VW;38185;24;fo;imm;38185_0300_00058;;58;;Rue des Alliés;NA;38185;Grenoble;38185_0300;ban
1481848;637342.35890907;5648524.985861026;IMB/38185/S/01VX;38185;1;fo;pav;38185_0300_00059;;59;;Rue des Alliés;NA;38185;Grenoble;38185_0300;ban
1482347;637093.0314066604;5648625.336794492;IMB/38185/C/07AC;38185;1;fo;pav;38185_0300_00081;;81;;Rue des Alliés;NA;38185;Grenoble;38185_0300;ban
1532546;637301.3748428441;5648593.582016869;IMB/38185/C/01W2;38185;6;fo;imm;38185_0300_00064;;64;;Rue des Alliés;NA;38185;Grenoble;38185_0300;ban
