,imb_id,rank,addr_code_x,imb_code_x,code_techno,classe_debit_montant,classe_debit_descendant,imb_longitude,imb_latitude,imb_code_y,imb_code_insee,imb_nbr_logloc,imb_source,imb_type,addr_code_y,imb_num,addr_numero,addr_rep,addr_nom_voie,addr_nom_ld,addr_code_insee,addr_nom_commune,addr_id_fantoir,addr_source,debit_Mbits
1250516,7097402,7.0,38185_0900_00006,IMB/38185/S/045B,COAX,THD30,THD1G,636478.9923701867,5649671.325409565,IMB/38185/S/045B,38185,1,fo,imm,38185_0900_00006,,6.0,,Rue de Belledonne,,38185,Grenoble,38185_0900,ban,1000.0
1250534,7098199,4.0,38185_5820_00017,IMB/38185/X/03R3,CU,HD05,BHD8,639809.2962088354,5648884.209479511,IMB/38185/X/03R3,38185,1,fo,imm,38185_5820_00017,,17.0,,Chemin de la Poterne,,38185,Grenoble,38185_5820,ban,15.5
1250560,7099714,7.0,38185_1890_00002,IMB/38185/C/029A,COAX,THD30,THD1G,636964.421857962,5650777.999565243,IMB/38185/C/029A,38185,11,fo,imm,38185_1890_00002,,2.0,,Rue Condorcet,,38185,Grenoble,38185_1890,ban,1000.0
1250579,7099914,7.0,38185_2130_00002,IMB/38185/C/00H8,COAX,THD30,THD1G,637275.3259815272,5651515.456666653,IMB/38185/C/00H8,38185,15,fo,imm,38185_2130_00002,,2.0,,Rue Docteur Bally,,38185,Grenoble,38185_2130,ban,1000.0
1250580,7099916,7.0,38185_4570_00051,IMB/38185/X/03GM,COAX,THD30,THD1G,636558.6994591871,5652652.98290065,IMB/38185/X/03GM,38185,1,fo,imm,38185_4570_00051,cce c1 esplanade,51.0,,Route de Lyon,,38185,Grenoble,38185_4570,ban,1000.0
1252008,7103343,4.0,38185_0168_00002,IMB/38185/X/03NG,SAT,HD3,BHD8,635214.4186037462,5653639.796634657,IMB/38185/X/03NG,38185,12,fo,imm,38185_0168_00002,a2,2.0,,Rue Winston Churchill,,38185,Grenoble,38185_0168,ban,15.5
1256399,7133411,6.0,38185_3255_00006,IMB/38185/C/02R5,COAX,HD3,THD100,638351.936736564,5648869.373106205,IMB/38185/C/02R5,38185,2,fo,imm,38185_3255_00006,,6.0,,Chemin de Gordes,,38185,Grenoble,38185_3255,ban,550.0
1256402,7133431,7.0,38185_0420_00060,IMB/38185/C/040Q,FO,THD100,THD1G,635100.8465611984,5650020.805189101,IMB/38185/C/040Q,38185,30,fo,imm,38185_0420_00060,groupe 389,60.0,,Rue Ampère,,38185,Grenoble,38185_0420,ban,1000.0
1256404,7133453,7.0,38185_1710_00001,IMB/38185/C/028C,COAX,THD30,THD1G,636536.6752798461,5650950.072719054,IMB/38185/C/028C,38185,0,fo,imm,38185_1710_00001,,1.0,,Rue Colbert,,38185,Grenoble,38185_1710,ban,1000.0
1256420,7133531,7.0,38185_3620_00036,IMB/38185/C/07EK,COAX,THD30,THD1G,636653.6672722445,5648887.450528829,IMB/38185/C/07EK,38185,7,fo,imm,38185_3620_00036,,36.0,,Rue Honoré de Balzac,,38185,Grenoble,38185_3620,ban,1000.0
1256425,7133543,7.0,38185_0800_00006,IMB/38185/C/013C,COAX,THD30,THD1G,638090.5156534966,5651716.234604781,IMB/38185/C/013C,38185,9,fo,imm,38185_0800_00006,,6.0,,Rue Bayard,,38185,Grenoble,38185_0800,ban,1000.0
1256427,7133547,7.0,38185_0950_00176,IMB/38185/C/03MN,COAX,THD30,THD1G,635009.5153180889,5651333.019399351,IMB/38185/C/03MN,38185,24,fo,imm,38185_0950_00176,les floralies berria,176.0,,Cours Berriat,,38185,Grenoble,38185_0950,ban,1000.0
1256438,7133596,7.0,38185_6240_00032,IMB/38185/X/02NV,FO,THD100,THD1G,637892.4719243438,5652482.912645615,IMB/38185/X/02NV,38185,17,fo,imm,38185_6240_00032,,32.0,,Rue Saint Laurent,,38185,Grenoble,38185_6240,ban,1000.0
1256444,7133634,7.0,38185_5250_00001,IMB/38185/C/00DY,FO,THD100,THD1G,637637.638329765,5650349.268095725,IMB/38185/C/00DY,38185,17,fo,imm,38185_5250_00001,,1.0,,Rue de Narvik,,38185,Grenoble,38185_5250,ban,1000.0
1256460,7133710,7.0,38185_3406_00005,IMB/38185/C/00OF,COAX,THD30,THD1G,636652.1243209634,5650502.813787614,IMB/38185/C/00OF,38185,11,fo,imm,38185_3406_00005,,5.0,,Rue Guy Allard,,38185,Grenoble,38185_3406,ban,1000.0
1256462,7133714,7.0,38185_5387_00001,IMB/38185/C/02NF,COAX,THD30,THD1G,636791.3891011314,5649256.860503556,IMB/38185/C/02NF,38185,14,fo,imm,38185_5387_00001,,1.0,,Allée du Parc Georges Pompidou,,38185,Grenoble,38185_5387,ban,1000.0
1256469,7133741,7.0,38185_3140_00009,IMB/38185/C/00LD,COAX,THD30,THD1G,636876.38998686,5650180.283338037,IMB/38185/C/00LD,38185,13,fo,imm,38185_3140_00009,,9.0,,Rue Général Rambaud,,38185,Grenoble,38185_3140,ban,1000.0
1256473,7133751,7.0,38185_4853_00012,IMB/38185/C/026H,FO,THD100,THD1G,637662.8003334635,5647706.450058423,IMB/38185/C/026H,38185,22,fo,imm,38185_4853_00012,,12.0,,Avenue Marie Reynoard,,38185,Grenoble,38185_4853,ban,1000.0
1256476,7133762,7.0,38185_2720_00002,IMB/38185/C/06IN,COAX,THD30,THD1G,639111.9824574318,5652983.293042368,IMB/38185/C/06IN,38185,15,fo,imm,38185_2720_00002,,2.0,,Rue Farconet,,38185,Grenoble,38185_2720,ban,1000.0
1256482,7133801,7.0,38185_4640_00045,IMB/38185/C/037C,FO,THD100,THD1G,637871.7055562413,5649992.156640803,IMB/38185/C/037C,38185,19,fo,imm,38185_4640_00045,,45.0,,Rue Mallifaud,,38185,Grenoble,38185_4640,ban,1000.0
1256487,7133827,7.0,38185_3820_00101,IMB/38185/C/03NA,COAX,THD30,THD1G,636477.2898571711,5650325.497797141,IMB/38185/C/03NA,38185,35,fo,imm,38185_3820_00101,,101.0,,Cours Jean Jaurès,,38185,Grenoble,38185_3820,ban,1000.0
1256506,7133909,7.0,38185_2430_00004,IMB/38185/C/00HW,COAX,THD30,THD1G,636948.3274642887,5651822.572697721,IMB/38185/C/00HW,38185,6,fo,imm,38185_2430_00004,,4.0,,Boulevard Édouard Rey,,38185,Grenoble,38185_2430,ban,1000.0
1256520,7133958,7.0,38185_2560_00007,IMB/38185/C/06HZ,COAX,THD30,THD1G,638827.8607573314,5652641.444544966,IMB/38185/C/06HZ,38185,7,fo,imm,38185_2560_00007,,7.0,,Rue Ernest Calvat,,38185,Grenoble,38185_2560,ban,1000.0
1256521,7133965,7.0,38185_1510_00014,IMB/38185/C/008R,COAX,THD30,THD1G,636568.9880041544,5650613.062230985,IMB/38185/C/008R,38185,21,fo,imm,38185_1510_00014,,14.0,,Rue Charles Testoud,,38185,Grenoble,38185_1510,ban,1000.0
1256524,7133994,7.0,38185_2880_00034,IMB/38185/C/034J,FO,THD100,THD1G,636898.200165519,5652107.773863624,IMB/38185/C/034J,38185,17,fo,imm,38185_2880_00034,,34.0,,Quai de France,,38185,Grenoble,38185_2880,ban,1000.0
1256531,7134054,7.0,38185_2890_00048,IMB/38185/S/022S,FO,THD100,THD1G,636679.1658658559,5647038.222963078,IMB/38185/S/022S,38185,1,fo,pav,38185_2890_00048,,48.0,,Rue Francis Jammes,,38185,Grenoble,38185_2890,ban,1000.0
1256534,7134073,7.0,38185_2890_00064,IMB/38185/S/07MI,FO,THD100,THD1G,636741.1520713915,5646997.1638014335,IMB/38185/S/07MI,38185,1,fo,pav,38185_2890_00064,,64.0,,Rue Francis Jammes,,38185,Grenoble,38185_2890,ban,1000.0
1256537,7134079,7.0,38185_1895_00076,IMB/38185/C/01PV,FO,THD100,THD1G,638029.4363259634,5646810.631616936,IMB/38185/C/01PV,38185,39,fo,imm,38185_1895_00076,,76.0,,Avenue de Constantine,,38185,Grenoble,38185_1895,ban,1000.0
1256538,7134085,7.0,38185_3480_00016,IMB/38185/C/01CN,COAX,THD30,THD1G,638409.1031067424,5651477.693293504,IMB/38185/C/01CN,38185,15,fo,imm,38185_3480_00016,,16.0,,Rue Hébert,,38185,Grenoble,38185_3480,ban,1000.0
1256540,7134090,7.0,38185_0950_00046,IMB/38185/C/005Q,COAX,THD30,THD1G,636574.2080535954,5651197.321347926,IMB/38185/C/005Q,38185,6,fo,imm,38185_0950_00046,,46.0,,Cours Berriat,,38185,Grenoble,38185_0950,ban,1000.0
1256542,7134101,7.0,38185_6820_00001,IMB/38185/C/05FZ,COAX,THD30,THD1G,635801.71053673,5650435.706728023,IMB/38185/C/05FZ,38185,5,fo,imm,38185_6820_00001,,1.0,,Rue Vergniaud,,38185,Grenoble,38185_6820,ban,1000.0
1256544,7134115,7.0,38185_6550_00010,IMB/38185/C/028Z,FO,THD100,THD1G,639100.5369260695,5648255.359734984,IMB/38185/C/028Z,38185,20,fo,imm,38185_6550_00010,,10.0,,Avenue Teisseire,,38185,Grenoble,38185_6550,ban,1000.0
1256596,7134400,7.0,38185_2660_00010,IMB/38185/C/06II,COAX,THD30,THD1G,638471.0599834388,5652848.979558958,IMB/38185/C/06II,38185,1,fo,pav,38185_2660_00010,,10.0,,Rue Eugène Duprey,,38185,Grenoble,38185_2660,ban,1000.0
1256627,7134556,7.0,38185_4640_00026_bis,IMB/38185/X/02W9,FO,THD100,THD1G,638106.5767077433,5650016.1022175895,IMB/38185/X/02W9,38185,3,fo,imm,38185_4640_00026_bis,,26.0,bis,Rue Mallifaud,,38185,Grenoble,38185_4640,ban,1000.0
1256642,7134705,6.0,38185_4930_00043,IMB/38185/S/06RL,COAX,HD3,THD100,638802.2219871758,5649452.679170287,IMB/38185/S/06RL,38185,2,fo,pav,38185_4930_00043,,43.0,,Rue Maurice Barrès,,38185,Grenoble,38185_4930,ban,550.0
1256674,7135055,7.0,38185_1060_00010,IMB/38185/S/05WV,COAX,THD30,THD1G,639697.1795623555,5650747.593007263,IMB/38185/S/05WV,38185,3,fo,pav,38185_1060_00010,,10.0,,Chemin de la Blanchisserie,,38185,Grenoble,38185_1060,ban,1000.0
1256691,7135149,7.0,38185_1060_00014,IMB/38185/S/05WC,COAX,THD30,THD1G,639705.3741717914,5650642.006253589,IMB/38185/S/05WC,38185,1,fo,pav,38185_1060_00014,,14.0,,Chemin de la Blanchisserie,,38185,Grenoble,38185_1060,ban,1000.0
1256697,7135183,7.0,38185_1758_00025,IMB/38185/C/04AM,COAX,THD30,THD1G,635156.2456896208,5651515.862321375,IMB/38185/C/04AM,38185,2,fo,pav,38185_1758_00025,,25.0,,Rue Colonel Tanant,,38185,Grenoble,38185_1758,ban,1000.0
1256713,7135281,7.0,38185_5760_00012,IMB/38185/S/06ER,COAX,THD30,THD1G,638713.381330875,5653273.733887698,IMB/38185/S/06ER,38185,2,fo,pav,38185_5760_00012,,12.0,,Rue des Poilus,,38185,Grenoble,38185_5760,ban,1000.0
1256714,7135286,7.0,38185_6430_00135,IMB/38185/S/01UQ,COAX,THD30,THD1G,637161.3970312286,5648336.612350738,IMB/38185/S/01UQ,38185,1,fo,pav,38185_6430_00135,,135.0,,Rue de Stalingrad,,38185,Grenoble,38185_6430,ban,1000.0
1256739,7135426,7.0,38185_4520_00001,IMB/38185/C/026A,COAX,THD30,THD1G,637388.1438489357,5647316.032272582,IMB/38185/C/026A,38185,7,fo,imm,38185_4520_00001,,1.0,,Rue Louis Lachenal,,38185,Grenoble,38185_4520,ban,1000.0
1256747,7135476,7.0,38185_6510_00024,IMB/38185/C/05FR,FO,THD100,THD1G,635344.0864912417,5650803.818048807,IMB/38185/C/05FR,38185,1,fo,pav,38185_6510_00024,,24.0,,Rue Sully,,38185,Grenoble,38185_6510,ban,1000.0
1256766,7135597,7.0,38185_3850_00030,IMB/38185/S/00RC,COAX,THD30,THD1G,636212.0283730258,5652106.122402106,IMB/38185/S/00RC,38185,1,fo,pav,38185_3850_00030,,30.0,,Rue Jean Macé,,38185,Grenoble,38185_3850,ban,1000.0
1256774,7135642,7.0,38185_4810_00016_bis,IMB/38185/C/00TO,FO,THD100,THD1G,637743.5466693579,5650373.128264448,IMB/38185/C/00TO,38185,23,fo,imm,38185_4810_00016_bis,,16.0,bis,Boulevard Maréchal Joffre,,38185,Grenoble,38185_4810,ban,1000.0
1256775,7135645,7.0,38185_2090_00007,IMB/38185/C/00GC,FO,THD100,THD1G,638109.1742382721,5650438.328097231,IMB/38185/C/00GC,38185,24,fo,imm,38185_2090_00007,le savoy,7.0,,Boulevard des Diables Bleus,,38185,Grenoble,38185_2090,ban,1000.0
1256780,7135687,7.0,38185_2342_00058,IMB/38185/C/01WS,FO,THD100,THD1G,637481.7222555698,5647515.259986472,IMB/38185/C/01WS,38185,19,fo,imm,38185_2342_00058,,58.0,,Allée des Deux Mondes,,38185,Grenoble,38185_2342,ban,1000.0
1256791,7135758,6.0,38185_4525_00010,IMB/38185/S/06PS,COAX,HD3,THD100,638266.572300245,5649124.741423699,IMB/38185/S/06PS,38185,1,fo,pav,38185_4525_00010,,10.0,,Rue Louis Vidal,,38185,Grenoble,38185_4525,ban,550.0
1256810,7135891,7.0,38185_3920_00023,IMB/38185/C/05O4,COAX,THD30,THD1G,639363.5619726426,5650669.671634258,IMB/38185/C/05O4,38185,1,fo,pav,38185_3920_00023,,23.0,,Avenue Jeanne d'Arc,,38185,Grenoble,38185_3920,ban,1000.0
1256820,7135953,7.0,38185_3820_00094,IMB/38185/C/03N6,COAX,THD30,THD1G,636432.3812894787,5650468.230753397,IMB/38185/C/03N6,38185,5,fo,imm,38185_3820_00094,,94.0,,Cours Jean Jaurès,,38185,Grenoble,38185_3820,ban,1000.0
1256821,7135954,7.0,38185_0750_00009,IMB/38185/S/02FL,COAX,THD30,THD1G,637042.6093243695,5650552.77109771,IMB/38185/S/02FL,38185,1,fo,pav,38185_0750_00009,,9.0,,Rue Abbé Barral,,38185,Grenoble,38185_0750,ban,1000.0
1256829,7136026,7.0,38185_3880_00147,IMB/38185/C/YMM5,FO,THD100,THD1G,639161.812281782,5648066.454855281,IMB/38185/C/YMM5,38185,32,fo,imm,38185_3880_00147,,147.0,,Avenue Jean Perrot,,38185,Grenoble,38185_3880,ban,1000.0
1256838,7136130,4.0,38185_0860_00001,IMB/38185/C/018C,CU,HD05,BHD8,638219.3519188886,5651877.043884597,IMB/38185/C/018C,38185,9,fo,imm,38185_0860_00001,,1.0,,Rue des Beaux Tailleurs,,38185,Grenoble,38185_0860,ban,15.5
1256841,7136153,7.0,38185_2720_00004,IMB/38185/S/06IP,COAX,THD30,THD1G,639076.5988895317,5652984.824845977,IMB/38185/S/06IP,38185,15,fo,imm,38185_2720_00004,,4.0,,Rue Farconet,,38185,Grenoble,38185_2720,ban,1000.0
1256844,7136177,7.0,38185_3960_00059,IMB/38185/S/04YB,COAX,THD30,THD1G,635423.9232535987,5649489.312199945,IMB/38185/S/04YB,38185,0,fo,pav,38185_3960_00059,,59.0,,Rue Joseph Bouchayer,,38185,Grenoble,38185_3960,ban,1000.0
1256846,7136195,7.0,38185_0550_00011,IMB/38185/C/0442,COAX,THD30,THD1G,635535.8992685842,5648827.6089852685,IMB/38185/C/0442,38185,2,fo,pav,38185_0550_00011,,11.0,,Rue Antoine Renavent,,38185,Grenoble,38185_0550,ban,1000.0
1256853,7136243,7.0,38185_4960_00031,IMB/38185/S/03J6,COAX,THD30,THD1G,636175.8716886739,5648583.927544184,IMB/38185/S/03J6,38185,1,fo,pav,38185_4960_00031,,31.0,,Chemin Meney,,38185,Grenoble,38185_4960,ban,1000.0
1256856,7136261,6.0,38185_qps7c9_00004,IMB/38185/X/03D9,COAX,HD3,THD100,638589.0213138885,5649668.1249732245,IMB/38185/X/03D9,38185,2,fo,pav,38185_qps7c9_00004,,4.0,,Chemin Bourgelat,,38185,Grenoble,,ban,550.0
1257550,7144766,7.0,38185_2350_00074,ID-38185000002D,COAX,THD30,THD1G,635235.7995707161,5649007.706021815,ID-38185000002D,38185,25,fo,imm,38185_2350_00074,,74.0,,Rue des Eaux Claires,,38185,Grenoble,38185_2350,ban,1000.0
1257552,7144768,7.0,38185_3270_00001,ID-38185000007F,FO,THD100,THD1G,638429.2030036482,5650105.34587937,ID-38185000007F,38185,12,fo,imm,38185_3270_00001,,1.0,,Rue des Gourmets,,38185,Grenoble,38185_3270,ban,1000.0
1257605,7144864,7.0,38185_1714_00009,ID-3818500000DY,COAX,THD30,THD1G,638703.1366939944,5647285.931577501,ID-3818500000DY,38185,6,fo,imm,38185_1714_00009,,9.0,,Allée de la Colline,,38185,Grenoble,38185_1714,ban,1000.0
1259281,7150606,7.0,38185_2190_00012,ID-38185000006S,COAX,THD30,THD1G,637005.9657596181,5651611.150437039,ID-38185000006S,38185,12,fo,imm,38185_2190_00012,,12.0,,Rue Docteur Mazet,,38185,Grenoble,38185_2190,ban,1000.0
1261626,7162717,7.0,38185_1710_00001,IMB/38185/S/0292,COAX,THD30,THD1G,636521.349101494,5650956.422342657,IMB/38185/S/0292,38185,29,fo,imm,38185_1710_00001,,1.0,,Rue Colbert,,38185,Grenoble,38185_1710,ban,1000.0
1262170,7164995,7.0,38185_3330_00015,IMB/38185/C/01C2,COAX,THD30,THD1G,637593.3922599965,5651594.132756065,IMB/38185/C/01C2,38185,5,fo,imm,38185_3330_00015,,15.0,,Place Grenette,,38185,Grenoble,38185_3330,ban,1000.0
1262171,7164997,7.0,38185_2630_00003,IMB/38185/C/02B3,COAX,THD30,THD1G,636499.9847379706,5650887.661116671,IMB/38185/C/02B3,38185,11,fo,imm,38185_2630_00003,,3.0,,Rue Étienne Marcel,,38185,Grenoble,38185_2630,ban,1000.0
1262175,7165103,7.0,38185_5430_00005,IMB/38185/C/00VU,COAX,THD30,THD1G,637366.9635986089,5651207.132190644,IMB/38185/C/00VU,38185,12,fo,imm,38185_5430_00005,,5.0,,Rue Paul Bert,,38185,Grenoble,38185_5430,ban,1000.0
1263060,7172404,4.0,38185_0168_00002,IMB/38185/X/03NF,SAT,HD3,BHD8,635206.8455642007,5653661.465542871,IMB/38185/X/03NF,38185,22,fo,imm,38185_0168_00002,a1,2.0,,Rue Winston Churchill,,38185,Grenoble,38185_0168,ban,15.5
1263064,7172447,4.0,38185_0168_00002,IMB/38185/X/03NH,SAT,HD3,BHD8,635221.8807526524,5653615.298970214,IMB/38185/X/03NH,38185,11,fo,imm,38185_0168_00002,a3,2.0,,Rue Winston Churchill,,38185,Grenoble,38185_0168,ban,15.5
1265650,7185319,7.0,38185_3670_00028,IMB/38185/C/04VZ,COAX,THD30,THD1G,635964.552723462,5650002.088871274,IMB/38185/C/04VZ,38185,14,fo,imm,38185_3670_00028,,28.0,,Rue Irvoy,,38185,Grenoble,38185_3670,ban,1000.0
1265652,7185392,7.0,38185_4904_00024_c,IMB/38185/S/07KB,COAX,THD30,THD1G,635256.1920128781,5651101.986656973,IMB/38185/S/07KB,38185,1,fo,pav,38185_4904_00024_c,gaiac,24.0,c,Rue Marx Dormoy,,38185,Grenoble,38185_4904,ban,1000.0
1265666,7185571,7.0,38185_2190_00027,IMB/38185/C/00H2,COAX,THD30,THD1G,637111.0418992911,5651452.865214062,IMB/38185/C/00H2,38185,15,fo,imm,38185_2190_00027,,27.0,,Rue Docteur Mazet,,38185,Grenoble,38185_2190,ban,1000.0
1265696,7186008,4.0,38185_4980_00006,IMB/38185/C/02KS,SAT,HD3,BHD8,636006.8840054595,5652578.652217986,IMB/38185/C/02KS,38185,11,fo,imm,38185_4980_00006,,6.0,,Rue de Mens,,38185,Grenoble,38185_4980,ban,15.5
1265723,7186381,7.0,38185_2830_00020,IMB/38185/S/06E1,COAX,THD30,THD1G,638725.8030621342,5652937.487624664,IMB/38185/S/06E1,38185,1,fo,pav,38185_2830_00020,,20.0,,Rue des Fleurs,,38185,Grenoble,38185_2830,ban,1000.0
1265728,7186528,7.0,38185_6110_00010,IMB/38185/C/05D9,COAX,THD30,THD1G,635217.07706663,5650783.684608889,IMB/38185/C/05D9,38185,1,fo,imm,38185_6110_00010,,10.0,,Rue Rose Garret,,38185,Grenoble,38185_6110,ban,1000.0
1265731,7186537,7.0,38185_3180_00001_ter,IMB/38185/X/03C9,COAX,THD30,THD1G,635617.3590226423,5651029.544495521,IMB/38185/X/03C9,38185,1,fo,pav,38185_3180_00001_ter,,1.0,ter,Rue Georges Bizet,,38185,Grenoble,38185_3180,ban,1000.0
1266006,7187371,7.0,38185_1160_00008,IMB/38185/S/0469,COAX,THD30,THD1G,635352.6352496556,5650573.076042249,IMB/38185/S/0469,38185,1,fo,pav,38185_1160_00008,,8.0,,Rue Boucher de Perthes,,38185,Grenoble,38185_1160,ban,1000.0
1266016,7187418,7.0,38185_0300_00115,IMB/38185/C/07AO,FO,THD100,THD1G,636635.0873221097,5648784.465680915,IMB/38185/C/07AO,38185,6,fo,imm,38185_0300_00115,,115.0,,Rue des Alliés,,38185,Grenoble,38185_0300,ban,1000.0
1266340,7188190,7.0,38185_0890_00006,IMB/38185/S/0451,COAX,THD30,THD1G,635233.7452581474,5650676.317864352,IMB/38185/S/0451,38185,1,fo,pav,38185_0890_00006,,6.0,,Rue de Belin,,38185,Grenoble,38185_0890,ban,1000.0
1266403,7188410,7.0,38185_6620_00009,IMB/38185/X/02ZR,COAX,THD30,THD1G,635424.1081958085,5650587.065090681,IMB/38185/X/02ZR,38185,1,fo,pav,38185_6620_00009,,9.0,,Rue des Tournelles,,38185,Grenoble,38185_6620,ban,1000.0
1266489,7188676,7.0,38185_0330_00001,IMB/38185/C/012L,COAX,THD30,THD1G,637931.7953905481,5651552.436462635,IMB/38185/C/012L,38185,2,fo,imm,38185_0330_00001,,1.0,,Rue Alphand,,38185,Grenoble,38185_0330,ban,1000.0
1266537,7188861,7.0,38185_6010_00024,IMB/38185/C/05BT,COAX,THD30,THD1G,635353.0489673764,5651477.527244166,IMB/38185/C/05BT,38185,10,fo,imm,38185_6010_00024,,24.0,,Rue Revol,,38185,Grenoble,38185_6010,ban,1000.0
1266650,7189089,7.0,38185_4940_00008_bis,IMB/38185/C/053B,COAX,THD30,THD1G,635264.6190837189,5651431.559392055,IMB/38185/C/053B,38185,1,fo,pav,38185_4940_00008_bis,,8.0,bis,Rue Mayen,,38185,Grenoble,38185_4940,ban,1000.0
1266683,7189197,7.0,38185_4290_00004,IMB/38185/C/024Y,COAX,THD30,THD1G,636955.7859109774,5648300.012761076,IMB/38185/C/024Y,38185,36,fo,imm,38185_4290_00004,beausejour 1,4.0,,Avenue Léon Blum,,38185,Grenoble,38185_4290,ban,1000.0
1266741,7189382,7.0,38185_3000_00057,IMB/38185/C/00MR,FO,THD100,THD1G,637515.0370262723,5650398.667943859,IMB/38185/C/00MR,38185,34,fo,imm,38185_3000_00057,,57.0,,Boulevard Gambetta,,38185,Grenoble,38185_3000,ban,1000.0
1266760,7189430,7.0,38185_2720_00011,IMB/38185/C/06IV,COAX,THD30,THD1G,639003.2062787883,5652959.5695484,IMB/38185/C/06IV,38185,6,fo,pav,38185_2720_00011,,11.0,,Rue Farconet,,38185,Grenoble,38185_2720,ban,1000.0
1266767,7189446,7.0,38185_4715_00026,IMB/38185/C/023K,FO,THD100,THD1G,639401.5915365497,5648828.0305976365,IMB/38185/C/023K,38185,12,fo,imm,38185_4715_00026,,26.0,,Rue Marcel Bourette,,38185,Grenoble,38185_4715,ban,1000.0
1266835,7189641,7.0,38185_4370_00003,IMB/38185/C/01FQ,COAX,THD30,THD1G,637943.3893371855,5651196.39188766,IMB/38185/C/01FQ,38185,14,fo,imm,38185_4370_00003,,3.0,,Rue Lesdiguières,,38185,Grenoble,38185_4370,ban,1000.0
1266881,7189759,6.0,38185_1220_00013,IMB/38185/S/05VK,COAX,HD3,THD100,638421.075198122,5649027.036993718,IMB/38185/S/05VK,38185,1,fo,pav,38185_1220_00013,,13.0,,Chemin de la Cabrière,,38185,Grenoble,38185_1220,ban,550.0
1266885,7189773,7.0,38185_1270_00010,IMB/38185/S/077A,FO,THD100,THD1G,635578.9400600868,5647382.785490329,IMB/38185/S/077A,38185,1,fo,pav,38185_1270_00010,,10.0,,Rue Capitaine Poitau,,38185,Grenoble,38185_1270,ban,1000.0
1266906,7189858,7.0,38185_0420_00038,IMB/38185/C/040A,COAX,THD30,THD1G,635110.0739148586,5650236.549982865,IMB/38185/C/040A,38185,16,fo,imm,38185_0420_00038,,38.0,,Rue Ampère,,38185,Grenoble,38185_0420,ban,1000.0
1266948,7190060,7.0,38185_4380_00195,IMB/38185/C/072U,FO,THD100,THD1G,635829.7902947528,5647285.2549591325,IMB/38185/C/072U,38185,18,fo,imm,38185_4380_00195,,195.0,,Cours de la Libération et du Général de Gaulle,,38185,Grenoble,38185_4380,ban,1000.0
1267900,7197698,7.0,38185_5730_00053_b,IMB/38185/C/0594,FO,THD100,THD1G,635464.0962598701,5651886.621813435,IMB/38185/C/0594,38185,21,fo,imm,38185_5730_00053_b,,53.0,b,Rue Pierre Sémard,,38185,Grenoble,38185_5730,ban,1000.0
1267960,7197744,7.0,38185_3150_00012,IMB/38185/C/01XS,COAX,THD30,THD1G,638380.9571000859,5646946.06008202,IMB/38185/C/01XS,38185,38,fo,imm,38185_3150_00012,,12.0,,Allée des Genêts,,38185,Grenoble,38185_3150,ban,1000.0
1268025,7198063,7.0,38185_3090_00042,IMB/38185/C/036O,COAX,THD30,THD1G,637198.186319017,5649489.51781068,IMB/38185/C/036O,38185,29,fo,imm,38185_3090_00042,,42.0,,Rue Général Ferrié,,38185,Grenoble,38185_3090,ban,1000.0
1268027,7198112,7.0,38185_0380_00021,IMB/38185/C/001T,COAX,THD30,THD1G,636850.0921029436,5651350.382159002,IMB/38185/C/001T,38185,13,fo,imm,38185_0380_00021,,21.0,,Avenue Alsace Lorraine,,38185,Grenoble,38185_0380,ban,1000.0
1268729,7202275,4.0,38185_5975_00004,IMB/38185/X/03Q2,SAT,HD3,BHD8,639690.0199309455,5648583.724392561,IMB/38185/X/03Q2,38185,1,fo,pav,38185_5975_00004,,4.0,,Rue du Repos,,38185,Grenoble,38185_5975,ban,15.5
1270127,7205339,7.0,38185_5720_00003,IMB/38185/C/058I,COAX,THD30,THD1G,635892.2039573356,5650033.638254204,IMB/38185/C/058I,38185,12,fo,imm,38185_5720_00003,,3.0,,Rue Pierre Ruibet,,38185,Grenoble,38185_5720,ban,1000.0
1270169,7206695,7.0,38185_3660_00011,IMB/38185/C/05GV,COAX,THD30,THD1G,635425.2586083061,5650382.238239081,IMB/38185/C/05GV,38185,2,fo,pav,38185_3660_00011,,11.0,,Traverse des Iles,,38185,Grenoble,38185_3660,ban,1000.0
1274444,7236402,7.0,38185_6920_00005,IMB/38185/C/01MV,COAX,THD30,THD1G,638128.3860557687,5651575.211105067,IMB/38185/C/01MV,38185,8,fo,imm,38185_6920_00005,,5.0,,Rue Voltaire,,38185,Grenoble,38185_6920,ban,1000.0
1274462,7236530,7.0,38185_1060_00029,IMB/38185/C/05WL,COAX,THD30,THD1G,639755.7540283392,5650496.172273872,IMB/38185/C/05WL,38185,9,fo,imm,38185_1060_00029,,29.0,,Chemin de la Blanchisserie,,38185,Grenoble,38185_1060,ban,1000.0
1274472,7236558,7.0,38185_4772_00011,IMB/38185/X/02TG,FO,THD100,THD1G,635290.0505056,5653187.03234692,IMB/38185/X/02TG,38185,34,fo,imm,38185_4772_00011,zac presqu ile cambridge,11.0,,Rue Marcelle Boninn,,38185,Grenoble,38185_4772,ban,1000.0
1274505,7236690,7.0,38185_5290_00087,IMB/38185/C/0566,COAX,THD30,THD1G,635306.9398128076,5650366.005651823,IMB/38185/C/0566,38185,15,fo,imm,38185_5290_00087,,87.0,,Rue Nicolas Chorier,,38185,Grenoble,38185_5290,ban,1000.0
